country,survey_wave,sector,size,indicator,Multiple technologies,Single technology,Share of firms using generative AI tools,Climate change targets for own GHG emissions,No impact at all,A minor impact,A major impact,An opportunity,No Impact,A risk,Plan to invest,Already invested,Proportion of investment directed towards measures to improve energy efficiency,Share of firms investing in measures to improve energy efficiency,Sustainable transport options,Waste minimization and recycling,Onsite/offsite renewable energy generation,Investing in energy efficiency,"Investing in new, less polluting, business areas and technologies"
DE,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2024,ALL,Large,Implementation of digital technologies,0.6,0.21,,,,,,,,,,,,,,,,,
DE,2025,ALL,ALL,Implementation of digital technologies,0.56,0.26,,,,,,,,,,,,,,,,,
DE,2025,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.63,0.21,,,,,,,,,,,,,,,,,
DE,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.38,0.34,,,,,,,,,,,,,,,,,
DE,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2019,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2019,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2022,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.34,0.38,,,,,,,,,,,,,,,,,
DE,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2018,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2022,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2025,ALL,Large,Implementation of digital technologies,0.67,0.25,,,,,,,,,,,,,,,,,
DE,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.28,0.28,,,,,,,,,,,,,,,,,
DE,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.35,0.21,,,,,,,,,,,,,,,,,
DE,2024,ALL,ALL,Implementation of digital technologies,0.5,0.26,,,,,,,,,,,,,,,,,
DE,2018,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2023,ALL,Large,Implementation of digital technologies,0.44,0.38,,,,,,,,,,,,,,,,,
DE,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.4,0.31,,,,,,,,,,,,,,,,,
DE,2023,ALL,ALL,Implementation of digital technologies,0.41,0.33,,,,,,,,,,,,,,,,,
DE,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2020,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.56,0.21,,,,,,,,,,,,,,,,,
DE,2023,ALL,SME,Implementation of digital technologies,0.36,0.25,,,,,,,,,,,,,,,,,
DE,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.34,0.22,,,,,,,,,,,,,,,,,
DE,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.49,0.3,,,,,,,,,,,,,,,,,
DE,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2024,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.55,0.26,,,,,,,,,,,,,,,,,
DE,2021,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2019,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.53,0.28,,,,,,,,,,,,,,,,,
DE,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2024,ALL,SME,Implementation of digital technologies,0.34,0.32,,,,,,,,,,,,,,,,,
DE,2022,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2020,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.51,0.34,,,,,,,,,,,,,,,,,
DE,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2025,ALL,SME,Implementation of digital technologies,0.39,0.27,,,,,,,,,,,,,,,,,
DE,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DE,2020,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2023,ALL,Medium/Large,Implementation of digital technologies,0.58,0.23,,,,,,,,,,,,,,,,,
DK,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.09,0.33,,,,,,,,,,,,,,,,,
DK,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.25,0.44,,,,,,,,,,,,,,,,,
DK,2025,ALL,Micro/Small,Implementation of digital technologies,0.54,0.26,,,,,,,,,,,,,,,,,
DK,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.45,0.25,,,,,,,,,,,,,,,,,
DK,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.71,0.2,,,,,,,,,,,,,,,,,
DK,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2019,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2025,ALL,Medium/Large,Implementation of digital technologies,0.77,0.19,,,,,,,,,,,,,,,,,
DK,2023,ALL,ALL,Implementation of digital technologies,0.53,0.24,,,,,,,,,,,,,,,,,
DK,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2024,ALL,ALL,Implementation of digital technologies,0.64,0.23,,,,,,,,,,,,,,,,,
DK,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2024,ALL,Medium/Large,Implementation of digital technologies,0.7,0.21,,,,,,,,,,,,,,,,,
DK,2025,ALL,ALL,Implementation of digital technologies,0.72,0.2,,,,,,,,,,,,,,,,,
DK,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.72,0.16,,,,,,,,,,,,,,,,,
DK,2022,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.37,0.31,,,,,,,,,,,,,,,,,
DK,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2021,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2020,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2018,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2018,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.71,0.24,,,,,,,,,,,,,,,,,
DK,2018,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2024,ALL,Micro/Small,Implementation of digital technologies,0.42,0.3,,,,,,,,,,,,,,,,,
DK,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.7,0.23,,,,,,,,,,,,,,,,,
DK,2022,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2019,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2021,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.54,0.23,,,,,,,,,,,,,,,,,
DK,2023,ALL,Micro/Small,Implementation of digital technologies,0.36,0.26,,,,,,,,,,,,,,,,,
DK,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2020,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2021,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2025,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.81,0.13,,,,,,,,,,,,,,,,,
DK,2022,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2020,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2019,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
DK,2024,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.56,0.3,,,,,,,,,,,,,,,,,
DK,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.76,0.17,,,,,,,,,,,,,,,,,
EE,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.21,0.35,,,,,,,,,,,,,,,,,
EE,2019,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.16,0.28,,,,,,,,,,,,,,,,,
EE,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.41,0.31,,,,,,,,,,,,,,,,,
EE,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.28,0.31,,,,,,,,,,,,,,,,,
EE,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.35,0.29,,,,,,,,,,,,,,,,,
EE,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.31,0.37,,,,,,,,,,,,,,,,,
EE,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2022,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2025,ALL,ALL,Implementation of digital technologies,0.4,0.32,,,,,,,,,,,,,,,,,
EE,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.06,0.27,,,,,,,,,,,,,,,,,
EE,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2021,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2018,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2022,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.52,0.12,,,,,,,,,,,,,,,,,
EE,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2018,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2024,ALL,Medium/Large,Implementation of digital technologies,0.52,0.24,,,,,,,,,,,,,,,,,
EE,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2022,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2025,ALL,Micro/Small,Implementation of digital technologies,0.18,0.34,,,,,,,,,,,,,,,,,
EE,2020,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2019,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2024,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.53,0.16,,,,,,,,,,,,,,,,,
EE,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.49,0.33,,,,,,,,,,,,,,,,,
EE,2020,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2019,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2023,ALL,ALL,Implementation of digital technologies,0.38,0.24,,,,,,,,,,,,,,,,,
EE,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2023,ALL,Micro/Small,Implementation of digital technologies,0.19,0.27,,,,,,,,,,,,,,,,,
EE,2025,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.43,0.34,,,,,,,,,,,,,,,,,
EE,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2018,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2025,ALL,Medium/Large,Implementation of digital technologies,0.57,0.31,,,,,,,,,,,,,,,,,
EE,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2020,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.45,0.26,,,,,,,,,,,,,,,,,
EE,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2021,ALL,Micro/Small,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2024,ALL,ALL,Implementation of digital technologies,0.4,0.27,,,,,,,,,,,,,,,,,
EE,2023,ALL,Medium/Large,Implementation of digital technologies,0.52,0.22,,,,,,,,,,,,,,,,,
EE,2021,ALL,Medium/Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EE,2024,ALL,Micro/Small,Implementation of digital technologies,0.22,0.32,,,,,,,,,,,,,,,,,
EE,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2018,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2021,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2023,Construction (NACE F),ALL,Implementation of digital technologies,0.33,0.23,,,,,,,,,,,,,,,,,
EL,2024,ALL,SME,Implementation of digital technologies,0.24,0.26,,,,,,,,,,,,,,,,,
EL,2025,ALL,Large,Implementation of digital technologies,0.44,0.28,,,,,,,,,,,,,,,,,
EL,2024,ALL,Large,Implementation of digital technologies,0.41,0.18,,,,,,,,,,,,,,,,,
EL,2025,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.39,0.26,,,,,,,,,,,,,,,,,
EL,2018,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2024,ALL,ALL,Implementation of digital technologies,0.32,0.22,,,,,,,,,,,,,,,,,
EL,2021,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2025,Services (NACE G/I),ALL,Implementation of digital technologies,0.26,0.27,,,,,,,,,,,,,,,,,
EL,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2020,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2020,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2025,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.31,0.24,,,,,,,,,,,,,,,,,
EL,2021,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2019,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2020,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2024,Services (NACE G/I),ALL,Implementation of digital technologies,0.18,0.25,,,,,,,,,,,,,,,,,
EL,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2021,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2018,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2018,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.2,0.27,,,,,,,,,,,,,,,,,
EL,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.49,0.2,,,,,,,,,,,,,,,,,
EL,2019,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2024,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.43,0.17,,,,,,,,,,,,,,,,,
EL,2022,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2024,Construction (NACE F),ALL,Implementation of digital technologies,0.3,0.2,,,,,,,,,,,,,,,,,
EL,2020,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2018,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2022,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2023,ALL,ALL,Implementation of digital technologies,0.39,0.23,,,,,,,,,,,,,,,,,
EL,2023,ALL,SME,Implementation of digital technologies,0.29,0.28,,,,,,,,,,,,,,,,,
EL,2021,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2019,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2021,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2020,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2019,ALL,ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2022,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2023,Services (NACE G/I),ALL,Implementation of digital technologies,0.32,0.25,,,,,,,,,,,,,,,,,
EL,2024,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.42,0.25,,,,,,,,,,,,,,,,,
EL,2022,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2025,ALL,ALL,Implementation of digital technologies,0.31,0.26,,,,,,,,,,,,,,,,,
EL,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2023,ALL,Large,Implementation of digital technologies,0.51,0.16,,,,,,,,,,,,,,,,,
EL,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2019,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2020,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2022,Construction (NACE F),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.4,0.22,,,,,,,,,,,,,,,,,
EL,2025,ALL,SME,Implementation of digital technologies,0.2,0.25,,,,,,,,,,,,,,,,,
EL,2019,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
EL,2018,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2023,ALL,SME,Implementation of digital technologies,0.4,0.24,,,,,,,,,,,,,,,,,
ES,2023,ALL,ALL,Implementation of digital technologies,0.56,0.22,,,,,,,,,,,,,,,,,
ES,2022,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2023,Manufacturing (NACE C),ALL,Implementation of digital technologies,0.58,0.2,,,,,,,,,,,,,,,,,
ES,2021,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2019,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2025,Construction (NACE F),ALL,Implementation of digital technologies,0.39,0.31,,,,,,,,,,,,,,,,,
ES,2018,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2018,Manufacturing (NACE C),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2020,ALL,SME,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2022,Services (NACE G/I),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2022,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2020,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2018,ALL,Large,Implementation of digital technologies,,,,,,,,,,,,,,,,,,,
ES,2023,Other (NACE D/E/H/J),ALL,Implementation of digital technologies,0.54,0.27,,,,,,,,,,,,,,,,,
